"previous_year_rating";"education = Below Secondary";"employee_id";"department";"region";"gender";"recruitment_channel";"no_of_trainings";"age";"length_of_service";"awards_won?";"avg_training_score";"confidence(No)";"confidence(Yes)";"prediction(is_promoted)"
3.0;0;18407;"Sales & Marketing";"region_13";"m";"other";1;22;1;0;47;0.9782902111465337;0.021709788853466336;"No"
1.0;0;18633;"Sales & Marketing";"region_2";"m";"other";1;33;3;0;54;0.9784075339436175;0.02159246605638259;"No"
1.0;0;31622;"Sales & Marketing";"region_27";"m";"other";1;49;9;0;46;0.998350782160345;0.0016492178396550177;"No"
5.0;0;69352;"Technology";"region_2";"f";"sourcing";1;35;9;0;80;0.9027806714798721;0.09721932852012792;"No"
1.0;0;40458;"Sales & Marketing";"region_2";"m";"other";1;22;2;0;50;0.9889301322291458;0.011069867770854211;"No"
3.2046296296296295;1;36717;"Technology";"region_2";"f";"other";1;24;1;0;80;0.895271439154711;0.10472856084528899;"No"
3.0;0;40615;"Sales & Marketing";"region_2";"m";"other";1;37;9;0;52;0.9608839077178223;0.039116092282177696;"No"
3.2046296296296295;0;17748;"Sales & Marketing";"region_7";"m";"other";1;26;1;0;52;0.9513673189884657;0.04863268101153426;"No"
3.2046296296296295;0;74498;"Analytics";"region_22";"m";"sourcing";1;27;1;0;86;0.930345987260059;0.06965401273994097;"No"
3.2046296296296295;1;10206;"Procurement";"region_2";"f";"other";3;24;1;0;68;0.9913064197429822;0.0086935802570178;"No"
5.0;1;21514;"Technology";"region_7";"m";"other";2;25;3;0;80;0.7265509177388713;0.27344908226112874;"No"
3.0;0;16156;"Sales & Marketing";"region_15";"m";"sourcing";1;36;7;0;50;0.9881792446390865;0.011820755360913555;"No"
4.0;0;11950;"Sales & Marketing";"region_22";"m";"sourcing";1;29;6;0;52;0.9421248956519915;0.05787510434800851;"No"
3.0;0;5882;"Analytics";"region_26";"m";"other";1;29;3;0;83;0.994722520616356;0.005277479383643945;"No"
5.0;0;70545;"Sales & Marketing";"region_9";"m";"other";1;30;2;0;48;0.9999977666545506;2.233345449359074E-6;"No"
4.0;0;48888;"Sales & Marketing";"region_15";"f";"other";1;29;2;0;49;0.9857778140127423;0.01422218598725764;"No"
5.0;1;71506;"Operations";"region_2";"m";"other";1;21;2;0;61;0.8024413318017176;0.1975586681982824;"No"
3.0;1;40447;"Procurement";"region_2";"f";"other";1;25;4;0;69;0.9806386986867615;0.019361301313238533;"No"
5.0;0;51516;"Technology";"region_2";"f";"other";1;34;8;0;80;0.8890455643900257;0.1109544356099743;"No"
1.0;0;5242;"Sales & Marketing";"region_22";"m";"other";1;27;5;0;52;0.9855625475435721;0.014437452456427958;"No"
3.2046296296296295;0;75300;"Procurement";"region_17";"m";"other";1;28;1;0;69;0.8259644932332789;0.17403550676672105;"No"
3.2046296296296295;0;42208;"Sales & Marketing";"region_24";"m";"other";1;28;1;0;48;0.9999996530696622;3.4693033776789037E-7;"No"
2.0;1;23631;"HR";"region_2";"f";"other";1;24;2;0;50;0.9793421932763581;0.020657806723641974;"No"
3.0;0;25791;"Sales & Marketing";"region_22";"f";"other";3;27;3;0;51;0.9879685355036694;0.012031464496330623;"No"
3.0;0;72881;"Sales & Marketing";"region_16";"m";"other";1;23;2;0;49;0.9549461494162331;0.045053850583766826;"No"
2.0;0;44609;"Sales & Marketing";"region_13";"m";"other";1;23;2;0;47;0.9865411184613099;0.013458881538690104;"No"
1.0;0;61788;"Sales & Marketing";"region_2";"f";"other";1;56;11;0;51;0.9964038727029096;0.003596127297090359;"No"
5.0;1;41947;"Finance";"region_2";"m";"other";2;24;1;0;59;0.9503634234546903;0.0496365765453097;"No"
4.0;0;35915;"Sales & Marketing";"region_15";"m";"sourcing";1;30;3;0;53;0.9468545895221445;0.05314541047785544;"No"
5.0;1;11109;"Legal";"region_22";"m";"other";1;28;2;0;58;0.9754642590000813;0.02453574099991878;"No"
3.0;1;10737;"Legal";"region_27";"m";"sourcing";1;26;1;0;57;0.9940980518702646;0.005901948129735387;"No"
3.0;0;16331;"Sales & Marketing";"region_2";"m";"other";1;33;7;0;47;0.9895899171723208;0.010410082827679185;"No"
5.0;0;50629;"Sales & Marketing";"region_23";"m";"sourcing";1;39;4;0;47;0.9387419870746678;0.061258012925332166;"No"
4.0;0;73178;"Sales & Marketing";"region_2";"m";"sourcing";1;25;2;0;50;0.9545444560264722;0.04545554397352782;"No"
3.0;0;24753;"Finance";"region_2";"f";"sourcing";1;38;3;0;59;0.9967800531734193;0.003219946826580698;"No"
4.0;0;74571;"Procurement";"region_26";"f";"other";1;29;4;0;72;0.9941260590489348;0.005873940951065149;"No"
2.0;0;36923;"Technology";"region_2";"f";"sourcing";2;44;7;0;77;0.9955921185413733;0.0044078814586267145;"No"
3.0;0;41498;"Sales & Marketing";"region_2";"m";"sourcing";1;33;6;0;52;0.9650004495441694;0.03499955045583058;"No"
4.0;0;24564;"Sales & Marketing";"region_26";"m";"sourcing";1;34;3;0;49;0.9959567029874086;0.004043297012591426;"No"
3.0;0;68696;"Sales & Marketing";"region_2";"m";"other";1;38;10;0;50;0.9755009391585102;0.024499060841489822;"No"
1.0;1;52158;"Operations";"region_7";"m";"other";1;27;5;0;59;0.9873446906818171;0.012655309318182907;"No"
4.0;0;22542;"Sales & Marketing";"region_31";"m";"other";1;34;2;0;50;0.9807410017660314;0.019258998233968552;"No"
3.2046296296296295;0;32062;"Sales & Marketing";"region_2";"f";"sourcing";1;24;1;0;52;0.971416759798974;0.028583240201025956;"No"
3.2046296296296295;0;50546;"Sales & Marketing";"region_2";"m";"other";1;26;1;0;53;0.9302807746793327;0.06971922532066738;"No"
3.2046296296296295;0;56253;"Sales & Marketing";"region_22";"m";"sourcing";2;25;1;0;48;0.9884122953870785;0.01158770461292144;"No"
1.0;0;77694;"Sales & Marketing";"region_22";"m";"other";3;25;1;0;48;0.9965750765921707;0.0034249234078293314;"No"
3.2046296296296295;0;14423;"Sales & Marketing";"region_2";"m";"other";2;25;1;0;61;0.6720544246881793;0.32794557531182067;"No"
5.0;1;21761;"Legal";"region_2";"m";"sourcing";1;26;2;0;62;0.9301077534590158;0.06989224654098429;"No"
3.2046296296296295;0;50055;"Sales & Marketing";"region_2";"m";"other";1;25;1;0;48;0.980821407538371;0.019178592461628993;"No"
3.2046296296296295;1;22971;"HR";"region_7";"f";"other";1;24;1;0;46;0.9871259099117744;0.012874090088225626;"No"
3.0;0;24247;"Analytics";"region_32";"m";"other";2;28;2;0;91;0.943931087306541;0.05606891269345899;"No"
2.0;0;44264;"Sales & Marketing";"region_15";"m";"sourcing";1;30;3;0;50;0.9916838359115049;0.008316164088495066;"No"
5.0;0;27112;"Sales & Marketing";"region_27";"m";"sourcing";1;39;3;0;50;0.9568730162068375;0.04312698379316243;"No"
2.0;0;24762;"Sales & Marketing";"region_7";"m";"sourcing";1;25;3;0;57;0.9122881647306899;0.0877118352693101;"No"
3.2046296296296295;0;46470;"Sales & Marketing";"region_20";"m";"other";1;24;1;0;50;0.9999993292702539;6.707297460714725E-7;"No"
3.2046296296296295;1;7407;"Procurement";"region_2";"m";"sourcing";1;22;1;0;68;0.9790219435620415;0.020978056437958473;"No"
5.0;0;57894;"Operations";"region_2";"f";"other";1;29;5;0;62;0.9336193818910491;0.06638061810895095;"No"
3.0;1;48921;"Operations";"region_22";"m";"other";1;23;2;0;55;0.9874492613516248;0.012550738648375151;"No"
3.0;1;55409;"Operations";"region_2";"m";"other";1;25;3;0;61;0.934715659516784;0.06528434048321598;"No"
3.0;0;11445;"Sales & Marketing";"region_2";"f";"sourcing";1;23;2;0;50;0.9850556736186399;0.014944326381360075;"No"
5.0;0;74543;"Analytics";"region_28";"m";"other";1;28;5;0;82;0.795318164363671;0.20468183563632902;"No"
4.0;0;50806;"Sales & Marketing";"region_14";"m";"sourcing";1;23;2;0;47;0.945900261881111;0.054099738118889074;"No"
5.0;0;49974;"HR";"region_2";"m";"sourcing";1;30;7;0;50;0.93721501265353;0.06278498734647002;"No"
3.0;0;37478;"Analytics";"region_15";"m";"other";1;28;2;0;82;0.9830712473706329;0.01692875262936709;"No"
1.0;0;53457;"Sales & Marketing";"region_15";"m";"sourcing";1;36;17;0;52;0.9903373637828675;0.009662636217132438;"No"
3.0;0;70342;"Sales & Marketing";"region_16";"m";"sourcing";1;27;2;0;49;0.9673150634810517;0.03268493651894829;"No"
3.2046296296296295;1;52456;"Operations";"region_2";"f";"sourcing";1;23;1;0;59;0.9773230681959862;0.022676931804013745;"No"
4.0;0;40853;"Analytics";"region_26";"m";"other";1;32;2;0;80;0.9961148669707091;0.0038851330292909263;"No"
3.2046296296296295;1;47813;"Operations";"region_2";"m";"other";2;25;1;0;61;0.9469289957955462;0.053071004204453785;"No"
5.0;0;51264;"Sales & Marketing";"region_2";"m";"sourcing";1;44;4;0;49;0.9692447334445115;0.030755266555488568;"No"
3.0;0;6128;"Procurement";"region_2";"m";"sourcing";1;31;6;0;67;0.9945680436919278;0.005431956308072298;"No"
3.0;1;13873;"Technology";"region_2";"m";"sourcing";3;23;2;0;78;0.9542076085591088;0.045792391440891166;"No"
3.2046296296296295;0;18109;"Sales & Marketing";"region_13";"m";"other";1;21;1;0;48;0.9672651775730147;0.032734822426985374;"No"
3.2046296296296295;1;8870;"Operations";"region_2";"m";"sourcing";1;25;1;0;59;0.9696844585750597;0.030315541424940272;"No"
3.2046296296296295;1;63837;"Operations";"region_22";"m";"sourcing";1;27;1;0;61;0.9482801908693816;0.05171980913061841;"No"
3.2046296296296295;1;30515;"Technology";"region_2";"m";"sourcing";1;24;1;0;81;0.8296766332054607;0.17032336679453927;"No"
4.0;1;65648;"Operations";"region_27";"m";"sourcing";1;23;2;0;60;0.9246384864229172;0.07536151357708272;"No"
3.2046296296296295;0;26602;"Sales & Marketing";"region_26";"m";"other";1;24;1;0;48;0.9967438807378155;0.0032561192621845;"No"
3.2046296296296295;0;68845;"Sales & Marketing";"region_2";"m";"sourcing";1;24;1;0;44;0.9941472139561525;0.005852786043847576;"No"
2.0;0;28857;"Technology";"region_2";"m";"sourcing";1;35;7;0;81;0.9634285550994346;0.03657144490056539;"No"
3.2046296296296295;1;32687;"HR";"region_7";"f";"other";1;26;1;0;52;0.9387510815729196;0.06124891842708039;"No"
3.2046296296296295;1;71545;"Operations";"region_2";"f";"other";1;21;1;0;60;0.9599852863588392;0.04001471364116083;"No"
3.0;1;19313;"Operations";"region_2";"m";"other";1;25;2;0;61;0.9419688316971964;0.05803116830280369;"No"
3.0;1;2049;"Operations";"region_7";"m";"sourcing";1;28;2;0;63;0.9302885624107822;0.06971143758921781;"No"
3.0;0;36575;"Analytics";"region_2";"m";"other";1;26;2;0;80;0.9843163380611833;0.015683661938816623;"No"
5.0;0;32964;"Sales & Marketing";"region_2";"m";"other";1;36;5;0;52;0.8988938193049207;0.10110618069507928;"No"
4.0;1;22495;"Operations";"region_22";"m";"sourcing";1;21;2;0;52;0.9921037189596357;0.00789628104036428;"No"
3.0;1;15023;"Operations";"region_32";"m";"other";1;24;2;0;61;0.9838562889871282;0.016143711012871823;"No"
3.0;0;26166;"Sales & Marketing";"region_28";"m";"sourcing";1;27;3;0;49;0.9536113441813988;0.046388655818601215;"No"
3.2046296296296295;1;1319;"Procurement";"region_2";"m";"sourcing";2;25;1;0;72;0.9579889380993494;0.04201106190065064;"No"
5.0;1;47003;"HR";"region_2";"f";"sourcing";1;20;2;0;47;0.9533949699511955;0.04660503004880447;"No"
4.0;0;76014;"Sales & Marketing";"region_7";"m";"sourcing";1;27;2;0;50;0.9577655994720421;0.04223440052795786;"No"
5.0;0;36828;"Sales & Marketing";"region_2";"m";"sourcing";1;49;6;0;46;0.9883979920676823;0.01160200793231765;"No"
4.0;0;11597;"Sales & Marketing";"region_15";"m";"other";1;24;2;0;52;0.9453788734684679;0.0546211265315321;"No"
5.0;0;5978;"Technology";"region_2";"f";"other";1;50;3;0;84;0.8565946008347841;0.14340539916521589;"No"
5.0;0;11056;"Sales & Marketing";"region_7";"m";"sourcing";1;26;3;0;50;0.9368063054092095;0.0631936945907905;"No"
2.0;0;44838;"Sales & Marketing";"region_2";"f";"sourcing";1;53;6;0;48;0.9978709398417935;0.0021290601582064487;"No"
1.0;1;20002;"HR";"region_2";"m";"sourcing";2;22;2;0;43;0.9980444669881376;0.001955533011862306;"No"
3.0;0;4122;"Sales & Marketing";"region_26";"m";"sourcing";1;35;8;0;50;0.9968388323791757;0.003161167620824265;"No"
4.0;0;43173;"Analytics";"region_22";"f";"sourcing";1;29;5;0;85;0.9518700870665728;0.048129912933427194;"No"
5.0;1;4855;"HR";"region_32";"m";"sourcing";1;24;2;0;52;0.9401868855827126;0.059813114417287455;"No"
5.0;1;10872;"Finance";"region_2";"f";"other";1;23;2;0;71;0.47575947250264095;0.524240527497359;"Yes"
3.2046296296296295;1;10024;"Technology";"region_2";"f";"other";1;22;1;0;82;0.8320129255353377;0.16798707446466235;"No"
1.0;0;75335;"Sales & Marketing";"region_22";"m";"other";1;25;2;0;47;0.9955248906601815;0.004475109339818491;"No"
3.0;0;54252;"Technology";"region_2";"m";"other";1;29;2;0;78;0.9608145498461708;0.0391854501538292;"No"
1.0;1;66958;"Technology";"region_2";"m";"sourcing";1;24;2;0;82;0.9162181165047208;0.08378188349527914;"No"
3.2046296296296295;0;9780;"Sales & Marketing";"region_28";"m";"other";1;27;1;0;44;0.9851587726975689;0.014841227302431094;"No"
4.0;0;61702;"Operations";"region_26";"m";"sourcing";1;29;4;0;57;0.9976171625868016;0.002382837413198473;"No"
3.2046296296296295;0;31956;"Sales & Marketing";"region_2";"f";"other";2;23;1;0;50;0.9839984049828892;0.0160015950171108;"No"
1.0;0;65661;"Sales & Marketing";"region_13";"m";"other";1;22;2;0;49;0.9852038900157345;0.014796109984265464;"No"
5.0;0;14388;"Procurement";"region_2";"f";"sourcing";1;34;8;0;73;0.9518534620951157;0.04814653790488435;"No"
3.2046296296296295;0;56018;"Sales & Marketing";"region_2";"m";"other";1;22;1;0;49;0.9717294203799116;0.028270579620088387;"No"
3.0;0;34165;"Technology";"region_2";"m";"other";1;43;17;0;77;0.975013869952294;0.02498613004770603;"No"
5.0;0;58294;"Sales & Marketing";"region_2";"m";"other";1;28;5;0;48;0.9495585667270288;0.05044143327297124;"No"
3.0;0;7978;"Analytics";"region_22";"m";"other";1;28;4;0;85;0.949983477879446;0.050016522120553936;"No"
4.0;0;68174;"Procurement";"region_17";"f";"other";1;27;4;0;73;0.6042425985839324;0.3957574014160677;"No"
3.2046296296296295;0;74292;"Procurement";"region_2";"m";"sourcing";1;27;1;0;68;0.9901402437290704;0.009859756270929594;"No"
3.0;0;48309;"Analytics";"region_23";"m";"other";2;33;6;0;87;0.8165003388242161;0.18349966117578387;"No"
3.0;0;70127;"Sales & Marketing";"region_6";"m";"sourcing";1;28;4;0;48;0.999935125485381;6.487451461896261E-5;"No"
5.0;1;42368;"HR";"region_2";"m";"other";1;20;1;0;48;0.8911252919533874;0.10887470804661256;"No"
1.0;0;64121;"Sales & Marketing";"region_7";"m";"other";2;34;5;0;48;0.9963291418106528;0.003670858189347253;"No"
1.0;0;59894;"Sales & Marketing";"region_7";"m";"sourcing";3;24;2;0;49;0.9959751600322286;0.004024839967771351;"No"
1.0;0;40197;"Analytics";"region_22";"f";"other";1;26;2;0;81;0.996018144637437;0.003981855362563015;"No"
1.0;0;6267;"Sales & Marketing";"region_26";"m";"other";1;25;2;0;51;0.9979270024031823;0.00207299759681762;"No"
3.0;0;37455;"Sales & Marketing";"region_7";"m";"sourcing";1;36;6;0;46;0.993944716963561;0.006055283036438985;"No"
3.0;0;39878;"Operations";"region_2";"f";"other";1;51;20;0;61;0.9888048263044249;0.011195173695575112;"No"
3.0;0;58471;"Sales & Marketing";"region_28";"m";"sourcing";1;30;4;0;49;0.9531792212683845;0.0468207787316155;"No"
3.2046296296296295;0;9785;"Analytics";"region_2";"m";"other";1;23;1;0;88;0.8602750920670512;0.1397249079329488;"No"
5.0;1;65673;"Operations";"region_2";"m";"other";2;24;2;0;62;0.8192201777395893;0.18077982226041064;"No"
3.2046296296296295;1;34744;"HR";"region_5";"f";"other";1;22;1;0;89;7.056343276822252E-4;0.9992943656723178;"Yes"
3.0;1;16706;"Technology";"region_5";"f";"other";1;22;2;0;79;0.9459842817134603;0.05401571828653969;"No"
5.0;0;69819;"Sales & Marketing";"region_32";"m";"other";1;29;5;0;50;0.9766328412016612;0.023367158798338842;"No"
3.0;0;7975;"Sales & Marketing";"region_32";"m";"other";1;34;8;0;53;0.9863793157406004;0.013620684259399518;"No"
1.0;0;18141;"Sales & Marketing";"region_7";"m";"other";1;25;3;0;46;0.9968369924807408;0.0031630075192592283;"No"
3.0;0;60533;"Operations";"region_15";"m";"sourcing";1;41;15;0;59;0.9921857311224997;0.007814268877500304;"No"
1.0;0;12808;"Sales & Marketing";"region_22";"m";"other";1;28;5;0;49;0.993716073050649;0.006283926949350986;"No"
1.0;0;56878;"Operations";"region_2";"m";"other";1;31;2;0;58;0.9962992021689633;0.0037007978310367507;"No"
3.2046296296296295;1;40502;"Technology";"region_7";"f";"other";1;24;1;0;78;0.9370725692647772;0.06292743073522283;"No"
3.0;0;22723;"Sales & Marketing";"region_22";"m";"other";2;24;2;0;50;0.9792985262821442;0.020701473717855776;"No"
1.0;1;14287;"Procurement";"region_2";"m";"sourcing";1;25;2;0;76;0.9484363200022248;0.051563679997775204;"No"
3.2046296296296295;1;616;"Operations";"region_2";"f";"sourcing";1;22;1;0;62;0.9546993627779541;0.045300637222045866;"No"
1.0;0;11376;"Sales & Marketing";"region_15";"m";"sourcing";1;33;7;0;48;0.9974863932519517;0.0025136067480483254;"No"
3.2046296296296295;1;36823;"HR";"region_2";"m";"other";1;22;1;0;55;0.7765596183088388;0.22344038169116123;"No"
2.0;0;48533;"Operations";"region_2";"m";"other";1;29;5;0;55;0.9968417640380817;0.003158235961918357;"No"
2.0;0;35321;"Sales & Marketing";"region_32";"m";"other";1;28;2;0;51;0.994719280774126;0.005280719225874033;"No"
3.0;0;5866;"Procurement";"region_2";"m";"other";3;28;6;0;68;0.9943498710002026;0.005650128999797435;"No"
3.0;0;62819;"Sales & Marketing";"region_7";"m";"sourcing";1;35;5;0;48;0.9886514555122015;0.011348544487798576;"No"
3.0;0;35829;"Analytics";"region_2";"m";"other";2;28;4;0;85;0.9547790526395691;0.04522094736043095;"No"
2.0;0;70577;"Sales & Marketing";"region_15";"m";"sourcing";1;37;9;0;53;0.981708680010212;0.018291319989787988;"No"
3.0;0;47209;"Sales & Marketing";"region_2";"m";"other";1;21;2;0;54;0.9036369495473545;0.0963630504526455;"No"
3.0;1;53781;"Technology";"region_7";"m";"other";2;25;3;0;77;0.9432635770140768;0.056736422985923164;"No"
3.0;0;1996;"Sales & Marketing";"region_22";"m";"other";1;24;2;0;47;0.9887710802788939;0.01122891972110604;"No"
3.2046296296296295;1;12149;"Technology";"region_16";"f";"other";1;22;1;0;85;0.5518419396474326;0.4481580603525675;"No"
3.0;0;31137;"Sales & Marketing";"region_7";"m";"other";1;29;2;0;56;0.883677501663436;0.11632249833656401;"No"
1.0;0;4635;"Sales & Marketing";"region_31";"m";"sourcing";1;28;4;0;51;0.9949399881258972;0.005060011874102756;"No"
3.0;0;76553;"Sales & Marketing";"region_22";"m";"sourcing";2;26;4;0;50;0.9804288198773936;0.019571180122606405;"No"
3.0;0;47505;"Sales & Marketing";"region_32";"m";"sourcing";1;32;4;0;52;0.9906080379463318;0.009391962053668166;"No"
3.2046296296296295;0;58709;"Sales & Marketing";"region_7";"m";"other";1;21;1;0;50;0.962093333258896;0.037906666741104;"No"
4.0;0;77256;"Sales & Marketing";"region_2";"m";"other";1;40;5;0;49;0.9727711741253855;0.027228825874614507;"No"
3.2046296296296295;0;63496;"Operations";"region_2";"m";"sourcing";1;29;1;0;61;0.9754026468841603;0.024597353115839635;"No"
1.0;0;5324;"Procurement";"region_15";"m";"sourcing";1;34;7;0;70;0.9974551767271795;0.0025448232728205004;"No"
1.0;0;48896;"Sales & Marketing";"region_2";"m";"sourcing";1;34;7;0;49;0.994684186568653;0.005315813431346994;"No"
5.0;0;8263;"Technology";"region_2";"f";"other";1;30;3;0;77;0.9529482675314338;0.04705173246856618;"No"
3.0;0;19224;"Sales & Marketing";"region_31";"f";"other";1;30;5;0;48;0.9951260353227382;0.0048739646772617395;"No"
3.0;0;18523;"Sales & Marketing";"region_2";"m";"sourcing";3;28;2;0;48;0.9928272952809856;0.007172704719014382;"No"
5.0;1;63049;"HR";"region_7";"m";"other";1;24;2;0;54;0.627716430153507;0.3722835698464931;"No"
5.0;1;11466;"Operations";"region_2";"m";"sourcing";1;22;2;0;62;0.820068491243379;0.17993150875662098;"No"
3.2046296296296295;1;13530;"Operations";"region_22";"m";"sourcing";1;23;1;0;60;0.9602958886702669;0.03970411132973307;"No"
3.2046296296296295;1;27507;"Operations";"region_2";"m";"sourcing";2;25;1;0;56;0.9890406302978824;0.010959369702117663;"No"
5.0;1;38457;"Legal";"region_27";"m";"other";1;26;2;0;58;0.9696577961247625;0.03034220387523741;"No"
3.0;0;22939;"Sales & Marketing";"region_16";"m";"other";1;41;12;0;49;0.9730509025979469;0.02694909740205304;"No"
3.2046296296296295;0;57372;"Analytics";"region_22";"m";"other";1;27;1;0;85;0.9387256142127604;0.06127438578723969;"No"
3.0;0;23076;"Sales & Marketing";"region_27";"m";"other";2;31;4;1;51;0.899198731772967;0.10080126822703296;"No"
4.0;1;21834;"HR";"region_2";"m";"other";1;20;2;0;45;0.9710196017442834;0.028980398255716674;"No"
3.2046296296296295;1;47508;"Technology";"region_22";"f";"sourcing";1;22;1;0;83;0.815266560706632;0.18473343929336808;"No"
3.0;0;42488;"Sales & Marketing";"region_13";"m";"sourcing";2;31;3;0;48;0.9849657425903862;0.015034257409613812;"No"
3.0;0;62101;"Analytics";"region_22";"m";"other";2;28;2;0;83;0.9747574106364266;0.025242589363573355;"No"
2.0;0;57870;"Sales & Marketing";"region_28";"m";"sourcing";1;30;3;0;49;0.9730945591145076;0.02690544088549245;"No"
3.2046296296296295;0;73720;"Sales & Marketing";"region_22";"m";"other";1;28;1;0;51;0.9617947311947149;0.038205268805285054;"No"
3.0;0;1693;"Analytics";"region_2";"m";"other";1;36;2;0;84;0.9702897580936707;0.029710241906329284;"No"
5.0;1;68809;"HR";"region_2";"f";"sourcing";1;25;4;0;47;0.9562435109312515;0.04375648906874853;"No"
4.0;0;54982;"Sales & Marketing";"region_31";"m";"sourcing";1;27;3;0;48;0.9867093116618117;0.013290688338188264;"No"
4.0;1;72243;"Finance";"region_7";"m";"sourcing";1;25;3;0;60;0.9554578205396093;0.0445421794603907;"No"
3.0;0;59273;"Sales & Marketing";"region_21";"m";"other";1;35;7;0;51;0.9999985513837255;1.4486162744693716E-6;"No"
2.0;0;28728;"Sales & Marketing";"region_31";"m";"other";1;34;5;0;50;0.9928934258759988;0.007106574124001201;"No"
3.0;1;70067;"HR";"region_2";"m";"sourcing";3;26;2;0;46;0.9897791941121499;0.01022080588785007;"No"
3.2046296296296295;0;78067;"Sales & Marketing";"region_26";"m";"other";1;25;1;0;50;0.993714291252861;0.006285708747138999;"No"
3.2046296296296295;0;70860;"Sales & Marketing";"region_15";"m";"sourcing";1;24;1;0;50;0.9798129437812761;0.020187056218723885;"No"
3.2046296296296295;0;44122;"Sales & Marketing";"region_16";"m";"sourcing";1;21;1;0;51;0.9316194770599974;0.0683805229400026;"No"
3.0;0;11319;"Finance";"region_22";"m";"sourcing";1;28;2;0;59;0.9935336974390531;0.006466302560946953;"No"
3.2046296296296295;1;22867;"Procurement";"region_7";"m";"other";1;23;1;0;68;0.9749822500648091;0.025017749935190885;"No"
5.0;1;5936;"Finance";"region_2";"m";"other";3;25;3;0;58;0.9728714329989949;0.02712856700100513;"No"
1.0;0;63648;"HR";"region_2";"m";"other";1;43;13;0;52;0.9882964429234037;0.01170355707659634;"No"
5.0;1;5249;"Legal";"region_22";"m";"other";1;25;2;0;70;0.5717063297621183;0.4282936702378817;"No"
3.2046296296296295;1;54193;"Finance";"region_2";"f";"other";1;22;1;0;61;0.9709753122512795;0.02902468774872049;"No"
3.0;0;1418;"Technology";"region_2";"f";"other";1;32;7;0;81;0.952515556874403;0.047484443125596985;"No"
3.2046296296296295;0;67555;"Sales & Marketing";"region_7";"m";"other";1;24;1;0;49;0.9731330061377548;0.02686699386224526;"No"
3.0;0;19431;"Sales & Marketing";"region_31";"m";"other";1;28;4;0;47;0.9936734241758648;0.006326575824135209;"No"
1.0;0;39954;"Sales & Marketing";"region_26";"m";"sourcing";1;29;4;0;47;0.9994261473688331;5.738526311669705E-4;"No"
2.0;0;52663;"Sales & Marketing";"region_28";"m";"sourcing";1;29;4;0;51;0.952258354598624;0.04774164540137606;"No"
3.2046296296296295;0;19203;"Sales & Marketing";"region_2";"f";"other";1;22;1;0;50;0.9792947270284925;0.020705272971507527;"No"
1.0;0;6556;"Sales & Marketing";"region_15";"f";"other";1;32;7;0;51;0.9956799246450163;0.004320075354983643;"No"
1.0;0;73769;"Analytics";"region_32";"m";"other";1;27;3;0;85;0.9940162146038992;0.005983785396100806;"No"
3.0;0;21176;"Sales & Marketing";"region_2";"m";"other";1;26;3;0;45;0.9929099828763213;0.007090017123678711;"No"
4.0;1;12986;"Technology";"region_2";"f";"sourcing";1;24;2;0;81;0.8406466297422244;0.15935337025777568;"No"
3.0;0;63423;"Sales & Marketing";"region_2";"m";"sourcing";1;23;2;0;48;0.9837283599578224;0.016271640042177658;"No"
3.2046296296296295;0;22830;"Analytics";"region_32";"m";"sourcing";2;28;1;0;89;0.9700079715040077;0.029992028495992293;"No"
5.0;1;37827;"Legal";"region_2";"m";"other";1;25;2;0;64;0.854538053000174;0.145461946999826;"No"
5.0;1;67148;"Technology";"region_7";"m";"other";1;24;2;0;85;0.30936327223115867;0.6906367277688413;"Yes"
3.0;1;44816;"Procurement";"region_2";"m";"sourcing";2;25;2;1;73;0.7857371197523301;0.21426288024766993;"No"
3.0;0;60155;"Sales & Marketing";"region_2";"m";"sourcing";1;30;2;0;48;0.9873374641010685;0.012662535898931557;"No"
3.2046296296296295;1;23745;"Technology";"region_7";"m";"other";1;25;1;0;76;0.9449520719813851;0.05504792801861489;"No"
3.2046296296296295;0;51767;"Sales & Marketing";"region_2";"f";"sourcing";1;21;1;0;49;0.9851044706345028;0.014895529365497154;"No"
5.0;0;27778;"Sales & Marketing";"region_7";"m";"sourcing";1;31;4;0;52;0.9046161259753562;0.09538387402464374;"No"
3.0;0;48498;"Sales & Marketing";"region_7";"m";"other";1;33;4;0;49;0.9820030473649445;0.01799695263505551;"No"
3.0;0;31212;"Operations";"region_2";"m";"other";1;41;7;0;60;0.9859319624607801;0.01406803753921987;"No"
5.0;1;60368;"Technology";"region_27";"m";"other";3;23;2;0;76;0.8984166257304698;0.1015833742695302;"No"
5.0;0;67615;"Sales & Marketing";"region_28";"m";"sourcing";1;29;4;0;43;0.970889614770861;0.02911038522913898;"No"
5.0;0;77961;"Sales & Marketing";"region_2";"m";"other";1;45;4;0;50;0.9501847014536373;0.049815298546362644;"No"
3.2046296296296295;1;30189;"Technology";"region_16";"m";"sourcing";1;23;1;0;83;0.6079748814034875;0.3920251185965124;"No"
3.0;0;39331;"Analytics";"region_9";"m";"other";1;34;8;0;86;0.9999965794656674;3.420534332600328E-6;"No"
5.0;0;9461;"Operations";"region_2";"f";"other";2;44;3;0;54;0.9970418092022564;0.002958190797743585;"No"
3.2046296296296295;0;13796;"Operations";"region_8";"f";"other";1;27;1;0;62;0.9987861185893466;0.0012138814106533863;"No"
3.2046296296296295;0;52410;"Sales & Marketing";"region_7";"m";"other";1;24;1;0;48;0.98030922692216;0.01969077307783995;"No"
